LEMMA	WORD_FORM	CHAR_NUMBER	ASPECT	DEFAULT	SYNT-WITH-ADJUNCTS
de	dediniz	7	Perf	0	obj
de	dediğinde	9	Perf	0	nmod:poss
de	dedim	5	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj
de	dedim	5	Perf	0	obj
de	dedi	4	Perf	0	advmod_obj
de	dedi	4	Perf	0	nsubj_obj_obl
de	dediğin	7	Perf	0	obj
de	dedi	4	Perf	0	advmod
de	denen	5	Perf	0	obj
de	demek	5	Perf	0	obj
de	dedim	5	Perf	0	advmod
de	dedi	4	Perf	0	ccomp_obj
de	dedi	4	Perf	0	advmod_obj
de	dedi	4	Perf	0	advmod_nsubj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	obj
de	desek	5	Perf	0	ccomp_obl
de	dedi	4	Perf	0	obj
de	dedim	5	Perf	0	obj
de	dedim	5	Perf	0	nsubj_obj
de	diyerek	7	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	nsubj_obj
de	dediler	7	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	obj
de	demek	5	Perf	0	obj_obl
de	demişti	7	Perf	0	advmod:emph_nsubj_obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj
de	dedim	5	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	obj_obl
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	obj
de	diyemeden	9	Perf	0	advmod_nsubj
de	dedim	5	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obl
de	dedi	4	Perf	0	obj
de	demişti	7	Perf	0	obj
de	demek	5	Perf	0	obj
de	dedim	5	Perf	0	obj
de	demek	5	Perf	0	advmod_nsubj
de	dedim	5	Perf	0	ccomp
de	dedim	5	Perf	0	obj
de	dedi	4	Perf	0	nsubj
de	dedim	5	Perf	0	obj
de	dedim	5	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj_obl
de	dedi	4	Perf	0	nsubj_obj
de	demiş	5	Perf	0	nsubj_obj
de	dedi	4	Perf	0	ccomp
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	obj
de	dedik	5	Perf	0	obj
de	demek	5	Perf	0	nsubj_obj
de	dedi	4	Perf	0	nsubj_obj
de	diyerek	7	Perf	0	obj
de	diyen	5	Perf	0	obj
de	dedim	5	Perf	0	obj
de	denen	5	Perf	0	obj
de	demek	5	Perf	0	nsubj_obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dediğini	8	Perf	0	obj_obl
de	dedim	5	Perf	0	ccomp
de	dedi	4	Perf	0	nsubj
de	demek	5	Perf	0	nsubj_obj
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	ccomp
de	dedim	5	Perf	0	obj
de	dedim	5	Perf	0	obj_obl
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj
de	demeyeceğim	11	Perf	0	obj
de	demek	5	Perf	0	obl
de	demek	5	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	obj
de	dedikleri	9	Perf	0	nsubj_obj
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	obj
de	demeyin	7	Perf	0	obj_obl
de	dedim	5	Perf	0	obj
de	dedi	4	Perf	0	obj
de	diyem	5	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj
de	dedim	5	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj
de	dedik	5	Perf	0	obj_obl
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	obj
de	demişti	7	Perf	0	obj
de	dedi	4	Perf	0	ccomp_nsubj
de	dedi	4	Perf	0	nsubj_obj
de	dedim	5	Perf	0	obj
de	demek	5	Perf	0	nsubj_obj
de	demiş	5	Perf	0	nsubj_obj
de	dedim	5	Perf	0	obj
de	diyen	5	Perf	0	obj_obl
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	obj
de	deme	4	Perf	0	obj
de	dedi	4	Perf	0	obj
de	demiş	5	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	advmod_nsubj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedim	5	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	nsubj_obj
de	demeden	7	Perf	0	obj
de	dediğinin	9	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj
de	dedim	5	Perf	0	advmod_obl
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj_obl
de	dedi	4	Perf	0	obj
de	dedim	5	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedim	5	Perf	0	obj_obl
de	dediler	7	Perf	0	obj
de	diyerek	7	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	obj
de	demiş	5	Perf	0	ccomp
de	diyen	5	Perf	0	advmod_obj_obl
de	demek	5	Perf	0	obj
de	dedim	5	Perf	0	obj
de	demiş	5	Perf	0	obj
de	dedim	5	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj
de	diyeceğim	9	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj
de	dedim	5	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	ccomp_nsubj
de	demiş	5	Perf	0	obj
de	dediği	6	Perf	0	nsubj
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	obj
de	dedim	5	Perf	0	obj
de	dediler	7	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	nsubj_obj_obl
de	dedi	4	Perf	0	advmod:emph_nsubj_obj_obl
de	dediğin	7	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj
de	demişim	7	Perf	0	obj
de	demişim	7	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	advmod
de	dedim	5	Perf	0	advmod
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	obj
de	dedim	5	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	nsubj_obj
de	dedim	5	Perf	0	obj
de	demedi	6	Perf	0	obj
de	dedi	4	Perf	0	advmod_nsubj_obj
de	dedim	5	Perf	0	obj
de	dedim	5	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedim	5	Perf	0	obj_obj
de	dedi	4	Perf	0	obj_obj
de	dedi	4	Perf	0	obj
de	dedim	5	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj
de	diyeceğin	9	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj
de	dedim	5	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj
de	demişti	7	Perf	0	nsubj_obj
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	ccomp_nsubj
de	dedi	4	Perf	0	obj_obl
de	dedim	5	Perf	0	obj_obj
de	dedi	4	Perf	0	nsubj_obj
de	dememiş	7	Perf	0	nsubj_obj_obl
de	dedim	5	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	obj
de	diyen	5	Perf	0	ccomp
de	dedi	4	Perf	0	advmod_nsubj_obj_obj
de	dedim	5	Perf	0	advmod
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj
de	demek	5	Perf	0	obj
de	diyen	5	Perf	0	obj
de	dedi	4	Perf	0	obj_obl
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	obj
de	dediği	6	Perf	0	advmod:emph
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj_obl
de	dedim	5	Perf	0	ccomp
de	dedi	4	Perf	0	obj
de	dedim	5	Perf	0	obj
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	nsubj_obj
de	dedim	5	Perf	0	obj
de	dedi	4	Perf	0	obj_obl
de	dedi	4	Perf	0	nsubj_obj
de	dedi	4	Perf	0	obj
de	diyorum	7	Prog	1	nsubj
de	diyor	5	Prog	1	advmod:emph_ccomp_nsubj_obj
de	diyorum	7	Prog	1	obj
de	diyordu	7	Prog	1	nsubj
de	diyorlar	8	Prog	1	advmod_nsubj_obl
de	diyor	5	Prog	1	nsubj_obj_obl
de	demiyorum	9	Prog	1	obj
de	diyor	5	Prog	1	nsubj_obj
de	diyor	5	Prog	1	nsubj_obj
de	diyor	5	Prog	1	nsubj_obj
de	diyordu	7	Prog	1	nsubj_obj
de	deniyordu	9	Prog	1	nsubj
de	diyor	5	Prog	1	obj
de	diyorlar	8	Prog	1	ccomp
de	diyor	5	Prog	1	advmod
de	diyor	5	Prog	1	nsubj_obj
de	deniyordu	9	Prog	1	obj_obl
de	diyorum	7	Prog	1	obj
de	diyor	5	Prog	1	nsubj_obj_obl
de	diyor	5	Prog	1	advmod_nsubj
de	diyorlar	8	Prog	1	obj
de	deniyordu	9	Prog	1	obj
de	diyorum	7	Prog	1	ccomp_obj
de	diyordunuz	10	Prog	1	obj
de	diyorlar	8	Prog	1	advmod
de	diyordu	7	Prog	1	ccomp
de	diyor	5	Prog	1	ccomp
de	diyor	5	Prog	1	nsubj_obj
de	diyor	5	Prog	1	nsubj_obj
de	diyordum	8	Prog	1	obj_obl
de	diyorum	7	Prog	1	obj
de	diyor	5	Prog	1	nsubj_obj
de	diyor	5	Prog	1	obj
de	diyor	5	Prog	1	obj
de	diyor	5	Prog	1	ccomp
de	diyor	5	Prog	1	nsubj_obj
de	diyor	5	Prog	1	nsubj_obj
de	diyor	5	Prog	1	nsubj_obj
de	deniyordu	9	Prog	1	obj
de	diyorlar	8	Prog	1	nsubj
de	diyorlar	8	Prog	1	advmod_nsubj
de	diyor	5	Prog	1	advmod:emph_nsubj
de	diyor	5	Prog	1	ccomp_nsubj_obl_obl
de	demiyorum	9	Prog	1	obj
de	diyor	5	Prog	1	obj
dokun	dokunmazmış	11	Imp	1	nsubj
dokun	dokunmaktan	11	Perf	0	obl
dokun	dokunmadan	10	Perf	0	advmod_obl
dokun	dokundu	7	Perf	0	advmod_nsubj_obl
dokun	dokundurabilselerdi	19	Perf	0	advmod_obj_obl_obl
dokun	dokunsam	8	Perf	0	obl
dokun	dokundu	7	Perf	0	obj
dokun	dokunmaksızın	13	Perf	0	obl
dokun	dokunup	7	Perf	0	obl
dol	doldururuz	10	Imp	1	obj_obl
dol	doldur	6	Perf	0	obj
dol	dolduran	8	Perf	0	obj
dol	doldurmuşlar	12	Perf	0	advmod_nsubj_obj_obl
dol	dolmuştur	9	Perf	0	nsubj_obl
dol	doldurmaya	10	Perf	0	obj
dol	dolmadan	8	Perf	0	obl
dol	doldurup	8	Perf	0	obj_obl
dol	doldurulmamış	13	Perf	0	nsubj_obl
dol	doldurmadık	11	Perf	0	obj
dol	dolduran	8	Perf	0	obj
dol	dolduracak	10	Perf	0	obj
dol	doldurmam	9	Perf	0	obj
dol	doldurdu	8	Perf	0	obj
dol	doldurdu	8	Perf	0	advmod_obj
dol	doldurmaya	10	Perf	0	obj
dol	doldurmaya	10	Perf	0	obj
dol	doluyor	7	Prog	1	nsubj_obl
dol	doluyor	7	Prog	1	nsubj_obl
dol	dolduruluyordu	14	Prog	1	nsubj_obl_obl
dol	dolduruyordu	12	Prog	1	obj_obl
dol	dolduruyor	10	Prog	1	obj_obl
dol	doluyordu	9	Prog	1	nsubj_obl
dol	doluverdi	9	Rapid	1	nsubj_obl
dolaş	dolaşırken	10	Imp	1	obl_obl
dolaş	dolaştığım	10	Perf	0	obj
dolaş	dolaşmış	8	Perf	0	nsubj_obl_obl
dolaş	dolaşmasına	11	Perf	0	nmod:poss_obl_obl
dolaş	dolaşıp	7	Perf	0	obl_obl
dolaş	dolaşmaya	9	Perf	0	advmod_obl
dolaş	dolaşayım	9	Perf	0	advmod_advmod_obj
dolaş	dolaştığı	9	Perf	0	nsubj
dolaş	dolaşıp	7	Perf	0	obl
dolaş	dolaşıp	7	Perf	0	advmod_obl_obl
dolaş	dolaştı	7	Perf	0	nsubj_obl
dolaş	dolaştıracağına	15	Perf	0	nmod:poss_obj
dolaş	dolaşıyordu	11	Prog	1	nsubj
dolaş	dolaşıyor	9	Prog	1	nsubj_obl
dolaş	dolaşıyor	9	Prog	1	obl_obl
doğ	doğar	5	Imp	1	nsubj_obl
doğ	doğmazlar	9	Imp	1	nsubj
doğ	doğduğunda	10	Perf	0	nsubj
doğ	doğup	5	Perf	0	obl
doğ	doğmuştuk	9	Perf	0	nsubj_obl
doğ	doğmaması	9	Perf	0	obj
doğ	doğan	5	Perf	0	obl_obl
doğ	doğmuşum	8	Perf	0	advmod_obj
doğ	doğabilecek	11	Perf	0	obl
doğ	doğdu	5	Perf	0	nsubj_obl
doğ	doğan	5	Perf	0	obl
doğ	doğmuştu	8	Perf	0	advmod_nsubj_nsubj
doğ	doğmuşum	8	Perf	0	nsubj_obl
doğ	doğmasına	9	Perf	0	obj
doğ	doğdu	5	Perf	0	obj
doğ	doğuyor	7	Prog	1	nsubj
dur	durur	5	Imp	1	obl
dur	dururdu	7	Imp	1	obj
dur	dururdu	7	Imp	1	nsubj
dur	durur	5	Imp	1	nsubj_obl
dur	durur	5	Imp	1	nsubj_obl
dur	durur	5	Imp	1	obl_obl
dur	durup	5	Perf	0	obl
dur	dura	4	Perf	0	advmod
dur	durdu	5	Perf	0	nsubj_obl_obl
dur	durdurdu	8	Perf	0	nsubj_obj_obl
dur	durdurulmuştu	13	Perf	0	nsubj
dur	durmasına	9	Perf	0	nsubj_obl
dur	duran	5	Perf	0	nsubj_obl
dur	durmasını	9	Perf	0	nsubj_obl
dur	durup	5	Perf	0	obl
dur	durdum	6	Perf	0	obl
dur	duran	5	Perf	0	nsubj
dur	duran	5	Perf	0	obl_obl
dur	duran	5	Perf	0	obl_obl
dur	durdurarak	10	Perf	0	nsubj_obj_obl
dur	durdu	5	Perf	0	nsubj_obl
dur	durmadan	8	Perf	0	advmod
dur	duramayacak	11	Perf	0	obl
dur	duracaksın	10	Perf	0	obl
dur	durdu	5	Perf	0	obl
dur	durdurmasını	12	Perf	0	obj
dur	durmasını	9	Perf	0	obl
dur	durdu	5	Perf	0	advmod
dur	durduğu	7	Perf	0	obl
dur	duran	5	Perf	0	obl
dur	durduk	6	Perf	0	obl
dur	duruyor	7	Prog	1	nsubj
dur	duruyor	7	Prog	1	nsubj_obl
dur	duruyor	7	Prog	1	nsubj
dur	duruyorlar	10	Prog	1	obl
dur	duramıyorum	11	Prog	1	advmod
dur	duruyor	7	Prog	1	nsubj_obl
dur	duruyorsun	10	Prog	1	obj
dur	duruyordu	9	Prog	1	nsubj
duy	duyabilirsiniz	14	Imp	1	advmod_obj_obl
duy	duyarsam	8	Imp	1	obj
duy	duyardım	8	Imp	1	obj
duy	duyar	5	Imp	1	obj
duy	duydum	6	Perf	0	advmod_obj
duy	duyulacak	9	Perf	0	nsubj
duy	duyduk	6	Perf	0	obj
duy	duyup	5	Perf	0	obj
duy	duyduğumu	9	Perf	0	obl_obl
duy	duyuldu	7	Perf	0	nsubj_obl
duy	duyduğum	8	Perf	0	obl
duy	duydum	6	Perf	0	advmod_obj
duy	duyacağımı	10	Perf	0	obj
duy	duydu	5	Perf	0	nsubj_obj
duy	duydu	5	Perf	0	nsubj
duy	duymayayım	10	Perf	0	obj
duy	duydunuz	8	Perf	0	obj_obl
duy	duymasından	11	Perf	0	nmod:poss_obj_obj
duy	duyulacak	9	Perf	0	obj
duy	duyduğum	8	Perf	0	obl
duy	duyduk	6	Perf	0	obj
duy	duydum	6	Perf	0	obj_obl_obl
duy	duymasaydım	11	Perf	0	advmod
duy	duyamadınız	11	Perf	0	nsubj_obj_obl
duy	duydum	6	Perf	0	nsubj
duy	duyulacaktı	11	Perf	0	nsubj
duy	duyulmasının	12	Perf	0	nmod:poss
duy	duyan	5	Perf	0	nsubj_obj
duy	duyamayacağı	12	Perf	0	nsubj
duy	duysa	5	Perf	0	nsubj
duy	duyan	5	Perf	0	obj
duy	duyunca	7	Perf	0	obj
duy	duyulmuyor	10	Prog	1	nsubj
duy	duyuyorum	9	Prog	1	obj
duy	duyuyordu	9	Prog	1	nsubj_obj_obl
dök	döke	4	Perf	0	compound:redup
dök	dökülmüş	8	Perf	0	nsubj_obl
dök	dökülen	7	Perf	0	obl_obl
dök	döktürüyor	10	Prog	1	obl
dök	döküyor	7	Prog	1	obj
dök	dökülüyor	9	Prog	1	nsubj
dön	dönerken	8	Imp	1	obj
dön	dönülmez	8	Imp	1	advmod
dön	döner	5	Imp	1	obj
dön	dönmesi	7	Perf	0	nmod:poss
dön	dönmeliyim	10	Perf	0	obl
dön	dönmüştü	8	Perf	0	nsubj_obl
dön	dönüp	5	Perf	0	obl
dön	dönüp	5	Perf	0	nsubj_obl
dön	döndüm	6	Perf	0	advmod_obl_obl
dön	dönsem	6	Perf	0	obl_obl
dön	dönmeliyim	10	Perf	0	obl
dön	dönmeye	7	Perf	0	obl
dön	döndü	5	Perf	0	nsubj_obl
dön	dönsem	6	Perf	0	obl
dön	dönen	5	Perf	0	obj
dön	döndüler	8	Perf	0	obl
dön	dönen	5	Perf	0	obl
dön	dönmüş	6	Perf	0	advmod_nsubj_obl
dön	döndüm	6	Perf	0	advmod
dön	dönmüştü	8	Perf	0	obl
dön	döndü	5	Perf	0	advmod
dön	dönmüştü	8	Perf	0	obj_obl
dön	döndü	5	Perf	0	nsubj_obl_obl
dön	dönmüştü	8	Perf	0	obl_obl
dön	dönerek	7	Perf	0	obl
dön	dönmüşüm	8	Perf	0	obl
dön	dönen	5	Perf	0	obl
dön	döndüm	6	Perf	0	obl_obl
dön	dönmek	6	Perf	0	obl
dön	döneceğim	9	Perf	0	advmod:emph_obl
dön	döndüm	6	Perf	0	obl
dön	dönüyor	7	Prog	1	nsubj
dön	dönüyor	7	Prog	1	nsubj
dön	dönüyordu	9	Prog	1	nsubj_obl
dönüş	dönüşür	7	Imp	1	nsubj_obl
dönüş	dönüşen	7	Perf	0	obj
dönüş	dönüşmüş	8	Perf	0	nsubj_obl
dönüş	dönüştüren	10	Perf	0	obj_obl
dönüş	dönüşmüş	8	Perf	0	advmod_obl
dönüş	dönüştürdü	10	Perf	0	obj_obl
dönüş	dönüşen	7	Perf	0	obl
dönüş	dönüşmesi	9	Perf	0	obl_obl
dönüş	dönüşeli	8	Perf	0	nsubj_obl
dönüş	dönüşen	7	Perf	0	obl
dönüş	dönüşecek	9	Perf	0	advmod_nsubj
dönüş	dönüşmelerini	13	Perf	0	obl
dönüş	dönüşmesi	9	Perf	0	nmod:poss_obl_obl
dönüş	dönüşüyordu	11	Prog	1	nsubj
dönüş	dönüşüyordu	11	Prog	1	advmod_advmod_obl
düş	düşmez	6	Imp	1	obl
düş	düşüp	5	Perf	0	obl
düş	düşen	5	Perf	0	obl
düş	düşmüştüm	9	Perf	0	nsubj_obl
düş	düştü	5	Perf	0	nsubj_obl_obl_obl
düş	düştüm	6	Perf	0	advmod_obl
düş	düştüğü	7	Perf	0	advmod_nsubj
düş	düştük	6	Perf	0	obl
düş	düşmedi	7	Perf	0	nsubj_obl
düş	düşen	5	Perf	0	obj_obl
düş	düşmesi	7	Perf	0	nmod:poss
düş	düştüğü	7	Perf	0	nsubj
düş	düştü	5	Perf	0	nsubj
düş	düşmüştür	9	Perf	0	nsubj
düş	düştüğü	7	Perf	0	nmod:poss
düş	düşen	5	Perf	0	obl
düş	düştü	5	Perf	0	nsubj
düş	düşmüştü	8	Perf	0	nsubj_obl_obl
düş	düşen	5	Perf	0	obl
düş	düşüyor	7	Prog	1	nsubj_obl_obl
düşün	düşünemem	9	Imp	1	obj
düşün	düşünürdüm	10	Imp	1	obl
düşün	düşünülebilir	13	Imp	1	nsubj
düşün	düşünürsünüz	12	Imp	1	obj
düşün	düşünür	7	Imp	1	nsubj_obj
düşün	düşünme	7	Perf	0	advmod_obj
düşün	düşünmedim	10	Perf	0	advmod_obj
düşün	düşündüm	8	Perf	0	obj
düşün	düşünmediğini	13	Perf	0	nmod:poss_obj_obl
düşün	düşünen	7	Perf	0	obl
düşün	düşünme	7	Perf	0	obl
düşün	düşünmediği	11	Perf	0	nsubj_obj
düşün	düşünen	7	Perf	0	obl
düşün	düşündüğü	9	Perf	0	advmod_nmod:poss_obj
düşün	düşündüler	10	Perf	0	obj
düşün	düşünsem	8	Perf	0	advmod_obj
düşün	düşün	5	Perf	0	obj_obj_obl
düşün	düşünmeden	10	Perf	0	advmod
düşün	düşündüm	8	Perf	0	obj
düşün	düşünüldüğü	11	Perf	0	nmod:poss
düşün	düşünmemiştim	13	Perf	0	advmod_advmod
düşün	düşünmemiştim	13	Perf	0	advmod_advmod_obl
düşün	düşünmüş	8	Perf	0	nsubj
düşün	düşün	5	Perf	0	obj
düşün	düşündüm	8	Perf	0	advmod_obj
düşün	düşünerek	9	Perf	0	obj
düşün	düşününce	9	Perf	0	advmod_obj
düşün	düşün	5	Perf	0	nsubj_obj
düşün	düşündüğüm	10	Perf	0	obj
düşün	düşünmemiştim	13	Perf	0	advmod_advmod:emph_obj_obl
düşün	düşünmeden	10	Perf	0	advmod
düşün	düşündüm	8	Perf	0	obj_obj
düşün	düşünmekten	11	Perf	0	obj
düşün	düşünmeye	9	Perf	0	obj
düşün	düşündüler	10	Perf	0	obl
düşün	düşündü	7	Perf	0	advmod
düşün	düşünmeye	9	Perf	0	obj_obl_obl
düşün	düşünmeden	10	Perf	0	advmod
düşün	düşündüm	8	Perf	0	nsubj
düşün	düşünmeye	9	Perf	0	obj
düşün	düşüneceğim	11	Perf	0	advmod_obl
düşün	düşünüyorsunuz	14	Prog	1	obj
düşün	düşünmüyor	10	Prog	1	advmod_nsubj_obj
düşün	düşünüyorum	11	Prog	1	obj_obl
düşün	düşünüyorlar	12	Prog	1	obj
düşün	düşünüyordu	11	Prog	1	nsubj_obj
düşün	düşünüyorum	11	Prog	1	advmod
düşün	düşünüyorsun	12	Prog	1	nsubj_obj
düşün	düşünüyordum	12	Prog	1	obj
düşün	düşünmüyorsun	13	Prog	1	advmod_obj
düşün	düşünüyoruz	11	Prog	1	obj
düşün	düşünüyordu	11	Prog	1	obj_obl
düşün	düşünüyor	9	Prog	1	nsubj_obj
düşün	düşünüyorum	11	Prog	1	obj
düşün	düşünülüyor	11	Prog	1	obj
düşün	düşünüyoruz	11	Prog	1	obj
düşün	düşünüyoruz	11	Prog	1	obj
düşün	düşündürtüyordu	15	Prog	1	obj_obl
düşün	düşünemiyorum	13	Prog	1	obj
düşün	düşünüyor	9	Prog	1	nsubj
düşün	düşünüyordu	11	Prog	1	nsubj_obj_obl
et	ederler	7	Imp	1	obj_obl
et	eder	4	Imp	1	nsubj_obj
et	ettiniz	7	Perf	0	nsubj
et	etmedik	7	Perf	0	nsubj_nsubj_obj_obl_obl
et	etmişti	7	Perf	0	obj_obl
et	ettiğim	7	Perf	0	obj
et	edildi	6	Perf	0	obj
et	etmişçesine	11	Perf	0	nsubj_obj
et	ederek	6	Perf	0	obj
et	ettikleri	9	Perf	0	obj_obj_obl
et	eden	4	Perf	0	obj
et	ettim	5	Perf	0	advmod_obj_obl
et	etmiş	5	Perf	0	obj
et	ettiği	6	Perf	0	nmod:poss
et	eden	4	Perf	0	obj
et	ettiler	7	Perf	0	nsubj_obj_obj
et	ediyor	6	Prog	1	nsubj_obj_obl
et	ediyor	6	Prog	1	compound:lvc_nsubj
et	etmiyorlardı	12	Prog	1	obj
etkile	etkileyebilir	13	Imp	1	obj_obl_obl
etkile	etkiler	7	Imp	1	obj_obl
etkile	etkiler	7	Imp	1	nsubj_obj_obl_obl
etkile	etkilemiş	9	Perf	0	advmod_nsubj_nsubj
etkile	etkilemeyecek	13	Perf	0	nsubj
etkile	etkileyecektir	14	Perf	0	obj
etkile	etkilenmeden	12	Perf	0	obl
etkile	etkileyeceği	12	Perf	0	nsubj_obj_obj_obl
etkile	etkiledi	8	Perf	0	nsubj_obj
etkile	etkilenmemen	12	Perf	0	obl
etkile	etkilendim	10	Perf	0	nsubj_obl
etkile	etkileneceğini	14	Perf	0	nmod:poss_obl
etkile	etkilediğini	12	Perf	0	advmod
etkile	etkileyen	9	Perf	0	obj_obl
etkile	etkilemiş	9	Perf	0	advmod_nsubj_obj
etkile	etkilemede	10	Perf	0	obj
evlen	evlenmez	8	Imp	1	nsubj_obl
evlen	evlenirse	9	Imp	1	nsubj
evlen	evlenecek	9	Perf	0	advmod:emph_nsubj_obl
evlen	evlendirmeye	12	Perf	0	obj
evlen	evlenmek	8	Perf	0	obl
evlen	evlendikten	11	Perf	0	advmod:emph
evlen	evlenmemiş	10	Perf	0	advmod
evlen	evleneceğini	12	Perf	0	advmod_obl
evlen	evlendiği	9	Perf	0	nsubj_obl_obl
evlen	evlenebileceğini	16	Perf	0	advmod_nmod:poss
evlen	evlenen	7	Perf	0	obl
evlen	evlenmişlerse	13	Perf	0	advmod_nsubj
evlen	evlenmiş	8	Perf	0	nsubj_obl
gel	gelirdi	7	Imp	1	nsubj_obl_obl
gel	gelmezse	8	Imp	1	nsubj
gel	gelebilirdi	11	Imp	1	obj_obl
gel	gelir	5	Imp	1	nsubj_obl
gel	gelir	5	Imp	1	nsubj_obl_obl
gel	gelebilirdi	11	Imp	1	nsubj_obl
gel	gelir	5	Imp	1	obl
gel	gelir	5	Imp	1	aux:q_nsubj
gel	gelirlerse	10	Imp	1	obl
gel	gelirken	8	Imp	1	nsubj_obl_obl
gel	gelmez	6	Imp	1	advmod:emph
gel	gelirdi	7	Imp	1	nsubj
gel	gelir	5	Imp	1	advmod_obl
gel	gelebilir	9	Imp	1	nsubj_obl_obl
gel	gelebiliriz	11	Imp	1	obl_obl
gel	geldik	6	Perf	0	obl
gel	gelecektik	10	Perf	0	obl
gel	gelmişti	8	Perf	0	nsubj
gel	gelen	5	Perf	0	obl
gel	geldiniz	8	Perf	0	obl
gel	geldiniz	8	Perf	0	advmod
gel	gelmiştin	9	Perf	0	obl
gel	gelmiş	6	Perf	0	advmod_nsubj_obl
gel	geleli	6	Perf	0	obl_obl
gel	geldim	6	Perf	0	nsubj_obl_obl_obl
gel	geldi	5	Perf	0	nsubj_obl
gel	geldim	6	Perf	0	obl
gel	gelen	5	Perf	0	advmod_advmod_obl
gel	gelmiş	6	Perf	0	nsubj_obl
gel	gelen	5	Perf	0	obl
gel	geldiniz	8	Perf	0	obl
gel	geldim	6	Perf	0	advmod_obl
